match.id,series.id,end.time,duration..s.,mode,map,team,player,win.,score,kills,deaths,X...,k.d,kills.per.10min,deaths.per.10min,player.score,player.spm,damage.dealt,ekia,assists,headshots,suicides,team.kills,team.deaths,kills..stayed.alive.,hits,shots,accuracy....,num.lives,time.alive..s.,avg.time.per.life..s.,fave.specialist,fave.scorestreaks,hill.time..s.,hill.captures,hill.defends,snd.rounds,snd.firstbloods,snd.firstdeaths,snd.survives,bomb.pickups,bomb.plants,bomb.defuses,bomb.sneak.defuses,snd.1.kill.round,snd.2.kill.round,snd.3.kill.round,snd.4.kill.round,ctrl.rounds,ctrl.firstbloods,ctrl.firstdeaths,ctrl.captures,X2.piece,X3.piece,X4.piece,X4.streak,X5.streak,X6.streak,X7.streak,X8..streak
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,Evil Geniuses,Attach,W,250,19,20,-1,0.95,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,Evil Geniuses,JKap,W,250,20,25,-5,0.8,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,Evil Geniuses,Phantomz,W,250,23,17,6,1.35,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,FaZe Clan,Skrapz,L,226,20,20,0,1,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,FaZe Clan,Asim,L,226,14,22,-8,0.64,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,FaZe Clan,Zer0,L,226,15,20,-5,0.75,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,FaZe Clan,Cellium,L,226,22,19,3,1.16,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.50E+01,pool-C-5,2019-05-03 16:22:38 UTC,650,Hardpoint,Gridlock,FaZe Clan,Zoomaa,L,226,28,22,6,1.27,,,,,,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Skrapz,W,6,12,2,10,6,,,1650,,2085,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Cellium,W,6,5,6,-1,0.83,,,825,,735,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Asim,W,6,4,7,-3,0.57,,,705,,1021,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Zer0,W,6,5,5,0,1,,,675,,1574,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Zoomaa,W,6,5,4,1,1.25,,,615,,981,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,Evil Geniuses,Phantomz,L,1,7,6,1,1.17,,,750,,1505,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,Evil Geniuses,JKap,L,1,4,6,-2,0.67,,,665,,1085,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,Evil Geniuses,Xotic,L,1,3,6,-3,0.5,,,650,,639,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,Evil Geniuses,Attach,L,1,5,6,-1,0.83,,,550,,1094,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.60E+01,pool-C-5,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,Evil Geniuses,Apathy,L,1,5,7,-2,0.71,,,525,,1310,,0,,,,,,,,,,,,,,,,,7,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,eUnited,Simp,W,250,23,14,9,1.64,,,4005,,4615,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,eUnited,Abezy,W,250,21,16,5,1.31,,,3310,,3848,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,eUnited,Prestinni,W,250,21,12,9,1.75,,,2610,,3814,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,eUnited,Clayster,W,250,14,18,-4,0.78,,,2460,,3956,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,eUnited,Arcitys,W,250,13,9,4,1.44,,,2155,,2892,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,FaZe Clan,Asim,L,121,19,17,2,1.12,,,2915,,4522,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,FaZe Clan,Cellium,L,121,17,19,-2,0.89,,,2560,,3423,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,FaZe Clan,Zer0,L,121,12,17,-5,0.71,,,2220,,2985,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,FaZe Clan,Zoomaa,L,121,10,20,-10,0.5,,,1625,,2910,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.70E+01,pool-C-0,2019-05-03 16:22:38 UTC,501,Hardpoint,Gridlock,FaZe Clan,Skrapz,L,121,11,19,-8,0.58,,,1525,,3366,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,eUnited,Simp,W,6,14,4,10,3.5,,,2160,,2470,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,eUnited,Arcitys,W,6,5,5,0,1,,,1080,,1174,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,eUnited,Clayster,W,6,6,7,-1,0.86,,,1075,,1355,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,eUnited,Abezy,W,6,9,7,2,1.29,,,970,,1728,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,eUnited,Prestinni,W,6,5,8,-3,0.63,,,700,,1051,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Cellium,L,3,7,7,0,1,,,1150,,1601,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Zoomaa,L,3,7,8,-1,0.88,,,1025,,1339,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Skrapz,L,3,8,8,0,1,,,900,,1533,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Asim,L,3,5,9,-4,0.56,,,690,,1169,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.80E+01,pool-C-0,2019-05-03 16:22:38 UTC,600,Search & Destroy,Hacienda,FaZe Clan,Zer0,L,3,4,7,-3,0.57,,,675,,1051,,0,,,,,,,,,,,,,,,,,9,0,0,,,,,,,,,,0,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,FaZe Clan,Cellium,W,3,25,15,10,1.67,,,4050,,4285,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,FaZe Clan,Zoomaa,W,3,24,17,7,1.41,,,3915,,5100,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,FaZe Clan,Zer0,W,3,21,15,6,1.4,,,3565,,4607,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,FaZe Clan,Skrapz,W,3,19,20,-1,0.95,,,3250,,4598,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,FaZe Clan,Asim,W,3,16,19,-3,0.84,,,2825,,3633,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,eUnited,Prestinni,L,1,23,21,2,1.1,,,3320,,4848,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,eUnited,Simp,L,1,19,18,1,1.06,,,2875,,3767,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,eUnited,Abezy,L,1,17,23,-6,0.74,,,2575,,4076,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,eUnited,Clayster,L,1,14,23,-9,0.61,,,1990,,3309,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
1.90E+01,pool-C-0,2019-05-03 16:22:38 UTC,765,Control,Gridlock,eUnited,Arcitys,L,1,13,20,-7,0.65,,,1975,,4046,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,4,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,FaZe Clan,Cellium,W,250,25,10,15,2.5,,,4180,,4252,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,FaZe Clan,Skrapz,W,250,25,12,13,2.08,,,3830,,4307,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,FaZe Clan,Zer0,W,250,24,16,8,1.5,,,3725,,4501,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,FaZe Clan,Asim,W,250,20,12,8,1.67,,,2925,,3817,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,FaZe Clan,Zoomaa,W,250,12,16,-4,0.75,,,2020,,3180,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Clayster,L,119,15,23,-8,0.65,,,2615,,2618,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Arcitys,L,119,14,19,-5,0.74,,,2525,,3335,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Simp,L,119,15,17,-2,0.88,,,2120,,3602,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Prestinni,L,119,14,23,-9,0.61,,,2055,,3304,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.00E+01,pool-C-0,2019-05-03 16:22:38 UTC,482,Hardpoint,Seaside,eUnited,Abezy,L,119,8,24,-16,0.33,,,1215,,2475,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Formal,L,135,18,18,0,1,,,2915,,3683,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Gunless,L,135,18,19,-1,0.95,,,2430,,4438,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,John,L,135,15,20,-5,0.75,,,2370,,3085,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Classic,L,135,18,20,-2,0.9,,,2175,,4197,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Luminosity,Slacked,L,135,15,21,-6,0.71,,,1865,,3205,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Maux,W,250,31,13,18,2.38,,,3550,,4860,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Nagafen,W,250,17,15,2,1.13,,,3355,,3527,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,MajorManiak,W,250,16,17,-1,0.94,,,3000,,3752,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Envoy,W,250,18,21,-3,0.86,,,3620,,4019,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
2.10E+01,pool-B-1,2019-05-03 16:22:38 UTC,504,Hardpoint,Seaside,Gen.G,Havok,W,250,16,18,-2,0.89,,,2550,,3684,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Formal,L,5,10,11,-1,0.91,,,1125,,2098,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Gunless,L,5,17,6,11,2.83,,,2510,,3216,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,John,L,5,6,10,-4,0.6,,,725,,1574,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Classic,L,5,3,9,-6,0.33,,,790,,1557,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Luminosity,Slacked,L,5,6,9,-3,0.67,,,775,,1499,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Maux,W,6,7,8,-1,0.88,,,1050,,1885,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Nagafen,W,6,5,8,-3,0.63,,,800,,1624,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,MajorManiak,W,6,10,8,2,1.25,,,1350,,2242,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Envoy,W,6,14,8,6,1.75,,,1875,,2579,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
22,pool-B-1,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Gen.G,Havok,W,6,10,10,0,1,,,940,,2109,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Formal,L,0,19,17,2,1.12,,,2625,,3563,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Gunless,L,0,19,16,3,1.19,,,2875,,4546,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,John,L,0,16,14,2,1.14,,,2480,,3507,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Classic,L,0,11,21,-10,0.52,,,1375,,2835,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Luminosity,Slacked,L,0,11,19,-8,0.58,,,1650,,3390,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Maux,W,3,18,13,5,1.38,,,3210,,3738,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Nagafen,W,3,14,14,0,1,,,2705,,3118,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,MajorManiak,W,3,15,14,1,1.07,,,3225,,3612,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Envoy,W,3,21,20,1,1.05,,,2800,,4774,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
23,pool-B-1,2019-05-03 16:22:38 UTC,660,Control,Arsenal,Gen.G,Havok,W,3,20,15,5,1.33,,,3575,,4331,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,3,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Parzelion,L,176,20,24,-4,0.83,,,3185,,4884,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Royalty,L,176,23,27,-4,0.85,,,3460,,5377,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Proto,L,176,15,24,-9,0.63,,,2525,,3385,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Mayhem,L,176,17,25,-8,0.68,,,2850,,4147,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,UYU,Methodz,L,176,26,23,3,1.13,,,3245,,5183,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Mettalz,W,250,20,21,-1,0.95,,,3095,,4462,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Sukry,W,250,22,20,2,1.1,,,3575,,4488,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,MethodZsick,W,250,28,21,7,1.33,,,3970,,5409,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,JurNii,W,250,29,19,10,1.53,,,4170,,5821,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
24,pool-D-4,2019-05-03 16:22:38 UTC,625,Hardpoint,Hacienda,Heretics,Lucky,W,250,24,20,4,1.2,,,4100,,5531,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Parzelion,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Royalty,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Proto,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Mayhem,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,UYU,Methodz,L,5,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Mettalz,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Sukry,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,MethodZsick,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,JurNii,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
25,pool-D-4,2019-05-03 16:22:38 UTC,1000,Search & Destroy,Gridlock,Heretics,Lucky,W,6,,,0,#DIV/0!,,,,,,,0,,,,,,,,,,,,,,,,,11,0,0,,,,,,,,,,0,,,,,,,,,,,
26,pool-A-4,2019-05-03 16:22:38 UTC,727,Hardpoint,Hacienda,Enigma6,GodRx,L,188,30,39,-9,0.77,,,4340,,5818,,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,0,,,,,,,,,,,
